,날짜,종가,전일비,시가,고가,저가,거래량
1,2020.08.27,176000.0,2500.0,178000.0,178500.0,175000.0,5002.0
2,2020.08.26,178500.0,1000.0,180000.0,180000.0,176000.0,4459.0
3,2020.08.25,179500.0,1000.0,179500.0,180500.0,178500.0,4349.0
4,2020.08.24,178500.0,4000.0,175000.0,178500.0,175000.0,4450.0
5,2020.08.21,174500.0,2000.0,173000.0,177000.0,171500.0,7444.0
9,2020.08.20,172500.0,8000.0,180000.0,181000.0,171500.0,13309.0
10,2020.08.19,180500.0,1500.0,177000.0,182000.0,177000.0,5777.0
11,2020.08.18,179000.0,4500.0,183000.0,186000.0,179000.0,12650.0
12,2020.08.14,183500.0,500.0,185000.0,186500.0,182500.0,7307.0
13,2020.08.13,184000.0,3500.0,186500.0,189000.0,183500.0,12681.0
1,2020.08.12,187500.0,2500.0,185000.0,188000.0,183000.0,9572.0
2,2020.08.11,185000.0,4000.0,181000.0,185500.0,180500.0,10542.0
3,2020.08.10,181000.0,2000.0,183000.0,183000.0,180500.0,10940.0
4,2020.08.07,183000.0,2000.0,185000.0,187500.0,182500.0,6988.0
5,2020.08.06,185000.0,0.0,185000.0,188000.0,183500.0,6364.0
9,2020.08.05,185000.0,1500.0,186500.0,187500.0,184500.0,5703.0
10,2020.08.04,186500.0,5500.0,185000.0,187000.0,184000.0,8105.0
11,2020.08.03,181000.0,500.0,182500.0,182500.0,179500.0,5848.0
12,2020.07.31,181500.0,500.0,181000.0,183500.0,180000.0,4611.0
13,2020.07.30,181000.0,500.0,181000.0,183000.0,180000.0,6106.0
1,2020.07.29,181500.0,2000.0,182500.0,185500.0,179500.0,11255.0
2,2020.07.28,183500.0,4500.0,187000.0,189500.0,183500.0,7351.0
3,2020.07.27,188000.0,0.0,188000.0,190500.0,187000.0,4403.0
4,2020.07.24,188000.0,2000.0,189000.0,189500.0,185500.0,5259.0
5,2020.07.23,190000.0,0.0,188500.0,192500.0,186000.0,6068.0
9,2020.07.22,190000.0,1000.0,191000.0,191500.0,187500.0,5012.0
10,2020.07.21,191000.0,0.0,195000.0,195500.0,190000.0,8411.0
11,2020.07.20,191000.0,5500.0,187500.0,197500.0,185500.0,16482.0
12,2020.07.17,185500.0,0.0,185500.0,190000.0,185000.0,4181.0
13,2020.07.16,185500.0,3000.0,188500.0,190000.0,185500.0,3692.0
1,2020.07.15,188500.0,500.0,191500.0,192000.0,186500.0,6248.0
2,2020.07.14,188000.0,3000.0,186000.0,190000.0,185000.0,6530.0
3,2020.07.13,185000.0,2500.0,189500.0,191000.0,184000.0,10805.0
4,2020.07.10,187500.0,3500.0,182500.0,189500.0,182500.0,12252.0
5,2020.07.09,184000.0,3000.0,181500.0,184000.0,179500.0,8147.0
9,2020.07.08,181000.0,2000.0,182000.0,184500.0,179500.0,5726.0
10,2020.07.07,183000.0,1500.0,184500.0,186000.0,182000.0,5962.0
11,2020.07.06,184500.0,500.0,186500.0,191500.0,183500.0,2865.0
12,2020.07.03,185000.0,1500.0,183500.0,185500.0,182000.0,2249.0
13,2020.07.02,183500.0,1500.0,183000.0,186000.0,182500.0,3248.0
1,2020.07.01,182000.0,3000.0,181500.0,183000.0,180000.0,2774.0
2,2020.06.30,179000.0,3500.0,175500.0,182500.0,175500.0,6629.0
3,2020.06.29,175500.0,4500.0,178000.0,179500.0,175000.0,3751.0
4,2020.06.26,180000.0,500.0,180500.0,183000.0,178500.0,5810.0
5,2020.06.25,180500.0,5000.0,186000.0,186500.0,180000.0,5653.0
9,2020.06.24,185500.0,1000.0,184000.0,187000.0,183000.0,3449.0
10,2020.06.23,184500.0,1000.0,186000.0,189000.0,182000.0,5367.0
11,2020.06.22,185500.0,6000.0,190000.0,190500.0,185000.0,8324.0
12,2020.06.19,191500.0,2500.0,194000.0,197000.0,191500.0,5407.0
13,2020.06.18,194000.0,2500.0,196500.0,196500.0,193500.0,6511.0
1,2020.06.17,196500.0,2000.0,195500.0,203000.0,195500.0,10578.0
2,2020.06.16,194500.0,3500.0,191000.0,195500.0,191000.0,7665.0
3,2020.06.15,191000.0,9500.0,198000.0,199500.0,188500.0,9755.0
4,2020.06.12,200500.0,500.0,196500.0,200500.0,191000.0,9689.0
5,2020.06.11,200000.0,500.0,199000.0,200500.0,195000.0,10226.0
9,2020.06.10,200500.0,1500.0,200500.0,200500.0,198500.0,3165.0
10,2020.06.09,199000.0,2000.0,202500.0,202500.0,198000.0,7774.0
11,2020.06.08,201000.0,1000.0,204000.0,204000.0,200500.0,4106.0
12,2020.06.05,202000.0,2000.0,200000.0,203500.0,198500.0,5250.0
13,2020.06.04,200000.0,0.0,199000.0,203000.0,199000.0,5241.0
1,2020.06.03,200000.0,2500.0,202500.0,204500.0,199500.0,10026.0
2,2020.06.02,202500.0,1500.0,199000.0,203000.0,198500.0,4667.0
3,2020.06.01,201000.0,5000.0,196000.0,201500.0,196000.0,5064.0
4,2020.05.29,196000.0,3500.0,198500.0,201500.0,196000.0,8581.0
5,2020.05.28,199500.0,2500.0,201500.0,203500.0,199000.0,9505.0
9,2020.05.27,202000.0,1000.0,202000.0,202500.0,200500.0,5288.0
10,2020.05.26,203000.0,1000.0,204000.0,204500.0,201000.0,6679.0
11,2020.05.25,204000.0,0.0,207500.0,207500.0,199000.0,6880.0
12,2020.05.22,204000.0,2500.0,209500.0,209500.0,202500.0,8132.0
13,2020.05.21,206500.0,3000.0,211000.0,212000.0,201000.0,13353.0
1,2020.05.20,209500.0,1000.0,210000.0,210500.0,208500.0,5149.0
2,2020.05.19,208500.0,7000.0,216500.0,217500.0,206500.0,13492.0
3,2020.05.18,215500.0,5500.0,223000.0,225000.0,215000.0,7486.0
4,2020.05.15,221000.0,7500.0,216000.0,223500.0,214500.0,14953.0
5,2020.05.14,213500.0,5500.0,208000.0,214500.0,203500.0,10894.0
9,2020.05.13,208000.0,4000.0,202000.0,208500.0,200000.0,10140.0
10,2020.05.12,204000.0,1000.0,205000.0,207500.0,201000.0,9853.0
11,2020.05.11,205000.0,1000.0,208000.0,208000.0,202000.0,9171.0
12,2020.05.08,204000.0,0.0,203000.0,205500.0,200500.0,6532.0
13,2020.05.07,204000.0,1000.0,208500.0,209500.0,200500.0,14495.0
1,2020.05.06,203000.0,3500.0,201500.0,203500.0,198500.0,6434.0
2,2020.05.04,199500.0,2500.0,195000.0,201000.0,192500.0,10068.0
3,2020.04.29,197000.0,3500.0,200500.0,202500.0,196000.0,9742.0
4,2020.04.28,200500.0,3500.0,204000.0,206000.0,197500.0,6890.0
5,2020.04.27,204000.0,13000.0,195000.0,207500.0,193000.0,21882.0
9,2020.04.24,191000.0,7500.0,181500.0,197000.0,179500.0,21647.0
10,2020.04.23,183500.0,4000.0,180500.0,184000.0,177000.0,8414.0
11,2020.04.22,179500.0,0.0,177000.0,179500.0,176000.0,5555.0
12,2020.04.21,179500.0,0.0,179500.0,180500.0,173000.0,7221.0
13,2020.04.20,179500.0,500.0,180000.0,183000.0,176000.0,6726.0
1,2020.04.17,180000.0,4500.0,177000.0,180500.0,176500.0,9578.0
2,2020.04.16,175500.0,500.0,173500.0,176500.0,172500.0,6722.0
3,2020.04.14,176000.0,3000.0,173000.0,177500.0,171500.0,6432.0
4,2020.04.13,173000.0,2000.0,175000.0,176000.0,170000.0,10995.0
5,2020.04.10,175000.0,3000.0,178000.0,178000.0,172500.0,12454.0
9,2020.04.09,178000.0,3500.0,184500.0,185000.0,176000.0,13860.0
10,2020.04.08,181500.0,5000.0,187000.0,187500.0,181500.0,9353.0
11,2020.04.07,186500.0,4000.0,184000.0,189000.0,180000.0,11222.0
12,2020.04.06,182500.0,12500.0,170500.0,182500.0,170500.0,14491.0
13,2020.04.03,170000.0,4000.0,171500.0,175000.0,165000.0,9085.0
1,2020.04.02,174000.0,500.0,173000.0,176000.0,169000.0,10409.0
2,2020.04.01,173500.0,7000.0,166500.0,182500.0,164000.0,16017.0
3,2020.03.31,166500.0,2500.0,164500.0,170500.0,163500.0,9317.0
4,2020.03.30,164000.0,4000.0,153500.0,164000.0,152500.0,9150.0
5,2020.03.27,160000.0,3000.0,161500.0,166000.0,153500.0,8925.0
9,2020.03.26,157000.0,8500.0,151000.0,164000.0,149000.0,17577.0
10,2020.03.25,148500.0,10500.0,143000.0,148500.0,137500.0,16531.0
11,2020.03.24,138000.0,6500.0,133000.0,138000.0,131500.0,17514.0
12,2020.03.23,131500.0,8500.0,131500.0,134000.0,127000.0,14557.0
13,2020.03.20,140000.0,4000.0,133500.0,144500.0,131000.0,20428.0
1,2020.03.19,136000.0,20000.0,157500.0,158500.0,136000.0,14491.0
2,2020.03.18,156000.0,3000.0,160000.0,161000.0,152000.0,14978.0
3,2020.03.17,159000.0,6000.0,154000.0,162000.0,151500.0,14033.0
4,2020.03.16,165000.0,11000.0,175500.0,180000.0,163000.0,12700.0
5,2020.03.13,176000.0,6000.0,166000.0,178500.0,159500.0,15079.0
9,2020.03.12,182000.0,11000.0,194500.0,194500.0,180000.0,9453.0
10,2020.03.11,193000.0,2000.0,195000.0,197000.0,191000.0,7618.0
11,2020.03.10,195000.0,7500.0,200000.0,201000.0,191500.0,15340.0
12,2020.03.09,202500.0,1000.0,203500.0,203500.0,197000.0,5163.0
13,2020.03.06,203500.0,6000.0,206500.0,208500.0,202000.0,8781.0
1,2020.03.05,209500.0,2500.0,207500.0,210500.0,204500.0,4674.0
